ImageName	Component	Script	Text
img0633.png	Text	Devanagari	"करवट"
img0634.png	Text	Devanagari	"शरबत"
img0635.png	Text	Devanagari	"हलधर"
img0636.png	Text	Devanagari	"सरपट"
img0637.png	Text	Devanagari	"रास्ता"
img0638.png	Text	Devanagari	"उबटन"
img0639.png	Text	Devanagari	"तरकश"
img0640.png	Text	Devanagari	"पतझड़"
img0641.png	Text	Devanagari	"दशरथ"
img0642.png	Text	Devanagari	"निर्माण"
img0643.png	Text	Devanagari	"नाटक"
img0644.png	Text	Devanagari	"का"
img0645.png	Text	Devanagari	"कमरख"
img0646.png	Text	Devanagari	"नयी"
img0647.png	Text	Devanagari	"अपना"
img0648.png	Text	Devanagari	"झटपट"
img0649.png	Text	Devanagari	"ऐरावत"
img0650.png	Text	Devanagari	"ऐनक"
img0651.png	Text	Devanagari	"ओम्"
img0652.png	Text	Devanagari	"ओखली"
img0653.png	Text	Devanagari	"परमेशवर"
img0654.png	Text	Devanagari	"सड़क"
img0655.png	Text	Devanagari	"कभी"
img0656.png	Text	Devanagari	"कोश"
img0657.png	Text	Devanagari	"ति"
img0658.png	Text	Devanagari	"चूहे"
img0659.png	Text	Devanagari	"सारे"
img0660.png	Text	Devanagari	"समाचार"
img0661.png	Text	Devanagari	"हलचलें"
img0662.png	Text	Devanagari	"मिल"
img0663.png	Text	Devanagari	"खुशी"
img0664.png	Text	Devanagari	"शहर"
img0665.png	Text	Devanagari	"सम्बन्धियों"
img0666.png	Text	Devanagari	"मनीऑर्डर"
img0667.png	Text	Devanagari	"इन्तज़ार"
img0668.png	Text	Devanagari	"उनके"
img0669.png	Text	Devanagari	"की"
img0670.png	Text	Devanagari	"भी"
img0671.png	Text	Devanagari	"व्यपार"
img0672.png	Text	Devanagari	"महत्वपूर्ण"
img0673.png	Text	Devanagari	"प्रतीक्षा"
img0674.png	Text	Devanagari	"वैदिक"
img0675.png	Text	Devanagari	"इसका"
img0676.png	Text	Devanagari	"काम"
img0677.png	Text	Devanagari	"जितना"
img0678.png	Text	Devanagari	"सरल"
img0679.png	Text	Devanagari	"घुमड़-"
img0680.png	Text	Devanagari	"दिल्ली"
img0681.png	Text	Devanagari	"दिखाई"
img0682.png	Text	Devanagari	"वैसा"
img0683.png	Text	Devanagari	"ब"
img0684.png	Text	Devanagari	"इसे"
img0685.png	Text	Devanagari	"एड"
img0686.png	Text	Devanagari	"अ"
img0687.png	Text	Devanagari	"उसको"
img0688.png	Text	Devanagari	"मेहनत"
img0689.png	Text	Devanagari	"पड़ती"
img0690.png	Text	Devanagari	"जड़ा"
img0691.png	Text	Devanagari	"केंद्र"
img0692.png	Text	Devanagari	"जियो"
img0693.png	Text	Devanagari	"सर्दी"
img0694.png	Text	Devanagari	"बरसात"
img0695.png	Text	Devanagari	"डाक"
img0696.png	Text	Devanagari	"गैस्ट्रो"
img0697.png	Text	Devanagari	"पढे़ं"
img0698.png	Text	Devanagari	"बाँटनी"
img0699.png	Text	Devanagari	"होती"
img0700.png	Text	Devanagari	"गाँवों"
img0701.png	Text	Devanagari	"यात्रा"
img0702.png	Text	Devanagari	"उसे"
img0703.png	Text	Devanagari	"जाना"
img0704.png	Text	Devanagari	"लिए"
img0705.png	Text	Devanagari	"वह"
img0706.png	Text	Devanagari	"वेढों"
img0707.png	Text	Devanagari	"होकर"
img0708.png	Text	Devanagari	"इनाम"
img0709.png	Text	Devanagari	"आवासन"
img0710.png	Text	Devanagari	"विश्वविद्यालय"
img0711.png	Text	Devanagari	"सरकारी"
img0712.png	Text	Devanagari	"खबरदार"
img0713.png	Text	Devanagari	"कर्मचारी"
img0714.png	Text	Devanagari	"डाकिए"
img0715.png	Text	Devanagari	"अपना"
img0716.png	Text	Devanagari	"रखकर"
img0717.png	Text	Devanagari	"कर्त्तव्य"
img0718.png	Text	Devanagari	"निभाएँ"
img0719.png	Text	Devanagari	"उन्नति"
img0720.png	Text	Devanagari	"की"
img0721.png	Text	Devanagari	"किसान"
img0722.png	Text	Devanagari	"सिविल"
img0723.png	Text	Devanagari	"चट"
img0724.png	Text	Devanagari	"महीने"
img0725.png	Text	Devanagari	"घर"
img0726.png	Text	Devanagari	"अन्दर"
img0727.png	Text	Devanagari	"गया"
img0728.png	Text	Devanagari	"उसने"
img0729.png	Text	Devanagari	"देखा"
img0730.png	Text	Devanagari	"उसका"
img0731.png	Text	Devanagari	"बेटा"
img0732.png	Text	Devanagari	"पलंग"
img0733.png	Text	Devanagari	"पास"
img0734.png	Text	Devanagari	"मित्रा"
img0735.png	Text	Devanagari	"मतदाता"
img0736.png	Text	Devanagari	"आवासन"
img0737.png	Text	Devanagari	"आय"
img0738.png	Text	Devanagari	"स्थापना"
img0739.png	Text	Devanagari	"वैज्ञानिकता"
img0740.png	Text	Devanagari	"जमीन"
img0741.png	Text	Devanagari	"साँप"
img0742.png	Text	Devanagari	"हुए"
img0743.png	Text	Devanagari	"पड़ा"
img0744.png	Text	Devanagari	"उसे"
img0745.png	Text	Devanagari	"आजादी"
img0746.png	Text	Devanagari	"सच्चाई"
img0747.png	Text	Devanagari	"चला"
img0748.png	Text	Devanagari	"नेवले"
img0749.png	Text	Devanagari	"प्रकाशन"
img0750.png	Text	Devanagari	"कीजिए"
img0751.png	Text	Devanagari	"बचाया"
img0752.png	Text	Devanagari	"किसान"
img0753.png	Text	Devanagari	"करेगा"
img0754.png	Text	Devanagari	"रोना"
img0755.png	Text	Devanagari	"लगा"
img0756.png	Text	Devanagari	"राष्ट्रपति"
img0757.png	Text	Devanagari	"उसे"
img0758.png	Text	Devanagari	"पछतावा"
img0759.png	Text	Devanagari	"हुआ"
img0760.png	Text	Devanagari	"जल्दबाज़ी"
img0761.png	Text	Devanagari	"उसने"
img0762.png	Text	Devanagari	"एक्शन"
img0763.png	Text	Devanagari	"भूमिका"
img0764.png	Text	Devanagari	"बैंक"
img0765.png	Text	Devanagari	"आय"
img0766.png	Text	Devanagari	"वफादार"
img0767.png	Text	Devanagari	"दबोचना"
img0768.png	Text	Devanagari	"जानवर"
img0769.png	Text	Devanagari	"दिया"
img0770.png	Text	Devanagari	"उजागर"
img0771.png	Text	Devanagari	"इसलिए"
img0772.png	Text	Devanagari	"सदा"
img0773.png	Text	Devanagari	"कोई"
img0774.png	Text	Devanagari	"निर्णय"
img0775.png	Text	Devanagari	"लेने"
img0776.png	Text	Devanagari	"पहले"
img0777.png	Text	Devanagari	"के"
img0778.png	Text	Devanagari	"जशन"
img0779.png	Text	Devanagari	"नए"
img0780.png	Text	Devanagari	"शान्त"
img0781.png	Text	Devanagari	"सोचना"
img0782.png	Text	Devanagari	"चाहिए"
img0783.png	Text	Devanagari	"क्रोध"
img0784.png	Text	Devanagari	"उत्तर"
img0785.png	Text	Devanagari	"बिना"
img0786.png	Text	Devanagari	"सोचे"
img0787.png	Text	Devanagari	"चाहिए"
img0788.png	Text	Devanagari	"दया"
img0789.png	Text	Devanagari	"आते"
img0790.png	Text	Devanagari	"काबू"
img0791.png	Text	Devanagari	"भाव"
img0792.png	Text	Devanagari	"अग्निशमन"
img0793.png	Text	Devanagari	"भागे"
img0794.png	Text	Devanagari	"रखने"
img0795.png	Text	Devanagari	"होशियार"
img0796.png	Text	Devanagari	"ख्याल"
img0797.png	Text	Devanagari	"रखना"
img0798.png	Text	Devanagari	"चेतन"
img0799.png	Text	Devanagari	"बंगाल"
img0800.png	Text	Devanagari	"सच्ची"
img0801.png	Text	Devanagari	"लाट"
img0802.png	Text	Devanagari	"गुस्सा"
img0803.png	Text	Devanagari	"सच"
img0804.png	Text	Devanagari	"पशचाताप"
img0805.png	Text	Devanagari	"यन्त्र"
img0806.png	Text	Devanagari	"बढे़ं"
img0807.png	Text	Devanagari	"करना"
img0808.png	Text	Devanagari	"तय"
img0809.png	Text	Devanagari	"सुन"
img0810.png	Text	Devanagari	"होती"
img0811.png	Text	Devanagari	"कहीं"
img0812.png	Text	Devanagari	"थप्पड़"
img0813.png	Text	Devanagari	"चाचा"
img0814.png	Text	Devanagari	"जंगली"
img0815.png	Text	Devanagari	"कुछ"
img0816.png	Text	Devanagari	"होती"
img0817.png	Text	Devanagari	"बस"
img0818.png	Text	Devanagari	"पास"
img0819.png	Text	Devanagari	"महीने"
img0820.png	Text	Devanagari	"हलचल"
img0821.png	Text	Devanagari	"राखी"
img0822.png	Text	Devanagari	"मुझे"
img0823.png	Text	Devanagari	"साहब"
img0824.png	Text	Devanagari	"बहुत"
img0825.png	Text	Devanagari	"अच्छा"
img0826.png	Text	Devanagari	"सारी"
img0827.png	Text	Devanagari	"खुशियाँ"
img0828.png	Text	Devanagari	"क्षेत्रों"
img0829.png	Text	Devanagari	"देखकर"
img0830.png	Text	Devanagari	"उठती"
img0831.png	Text	Devanagari	"प्राप्ति"
img0832.png	Text	Devanagari	"स्वय"
img0833.png	Text	Devanagari	"भगवान"
img0834.png	Text	Devanagari	"चूहे"
img0835.png	Text	Devanagari	"परिवार"
img0836.png	Text	Devanagari	"ऐसा"
img0837.png	Text	Devanagari	"सुखी"
img0838.png	Text	Devanagari	"और"
img0839.png	Text	Devanagari	"प्रसन्‍न"
img0840.png	Text	Devanagari	"रखना"
img0841.png	Text	Devanagari	"लगता"
img0842.png	Text	Devanagari	"चुनावी"
img0843.png	Text	Devanagari	"परिवार"
img0844.png	Text	Devanagari	"यहाँ"
img0845.png	Text	Devanagari	"कहा"
img0846.png	Text	Devanagari	"राज्य"
img0847.png	Text	Devanagari	"अनोखा"
img0848.png	Text	Devanagari	"कुदुम्ब"
img0849.png	Text	Devanagari	"कुनबा"
img0850.png	Text	Devanagari	"विदेशों"
img0851.png	Text	Devanagari	"भेजना"
img0852.png	Text	Devanagari	"व्यवसाय"
img0853.png	Text	Devanagari	"फिक्रमन्द"
img0854.png	Text	Devanagari	"रिवाज"
img0855.png	Text	Devanagari	"खुशियाँ"
img0856.png	Text	Devanagari	"चुहिया"
img0857.png	Text	Devanagari	"गणित"
img0858.png	Text	Devanagari	"बोलपुर"
img0859.png	Text	Devanagari	"मारवाड़ी"
img0860.png	Text	Devanagari	"बुलंद"
img0861.png	Text	Devanagari	"जिसकी"
img0862.png	Text	Devanagari	"तुलना"
img0863.png	Text	Devanagari	"उत्तरदायी"
img0864.png	Text	Devanagari	"ज्यादातर"
img0865.png	Text	Devanagari	"जागरूक"
img0866.png	Text	Devanagari	"गुस्सा"
img0867.png	Text	Devanagari	"बंगाल"
img0868.png	Text	Devanagari	"साथ"
img0869.png	Text	Devanagari	"भक्ति"
img0870.png	Text	Devanagari	"गीत"
img0871.png	Text	Devanagari	"शिखर"
img0872.png	Text	Devanagari	"स्टेशनो"
img0873.png	Text	Devanagari	"लेकिन"
img0874.png	Text	Devanagari	"सही"
img0875.png	Text	Devanagari	"दूसरी"
img0876.png	Text	Devanagari	"पदार्थ"
img0877.png	Text	Devanagari	"हमारे"
img0878.png	Text	Devanagari	"छाता"
img0879.png	Text	Devanagari	"शरीर"
img0880.png	Text	Devanagari	"हडिडयों"
img0881.png	Text	Devanagari	"माँसपेशियों"
img0882.png	Text	Devanagari	"मज़बूत"
img0883.png	Text	Devanagari	"बनाते"
img0884.png	Text	Devanagari	"पर"
img0885.png	Text	Devanagari	"से"
img0886.png	Text	Devanagari	"इनमें"
img0887.png	Text	Devanagari	"मछली"
img0888.png	Text	Devanagari	"जीत"
img0889.png	Text	Devanagari	"और"
img0890.png	Text	Devanagari	"आंध्र"
img0891.png	Text	Devanagari	"करने"
img0892.png	Text	Devanagari	"अण्डे"
img0893.png	Text	Devanagari	"पनीर"
img0894.png	Text	Devanagari	"सब्जियाँ।"
img0895.png	Text	Devanagari	"विशेष"
img0896.png	Text	Devanagari	"सब्जियाँ"
img0897.png	Text	Devanagari	"शुद्ध"
img0898.png	Text	Devanagari	"सच्चिदानंद"
img0899.png	Text	Devanagari	"स्वाद"
img0900.png	Text	Devanagari	"गरज"
img0901.png	Text	Devanagari	"गलती"
img0902.png	Text	Devanagari	"कार्य"
img0903.png	Text	Devanagari	"तन्दुरुस्त"
img0904.png	Text	Devanagari	"शक्ति"
img0905.png	Text	Devanagari	"जिससे"
img0906.png	Text	Devanagari	"रक्षा"
img0907.png	Text	Devanagari	"लिए"
img0908.png	Text	Devanagari	"अनेकों"
img0909.png	Text	Devanagari	"बीमारियों"
img0910.png	Text	Devanagari	"दही"
img0911.png	Text	Devanagari	"लाया"
img0912.png	Text	Devanagari	"मक्खन"
img0913.png	Text	Devanagari	"डाकिया"
img0914.png	Text	Devanagari	"पनीर"
img0915.png	Text	Devanagari	"आइसक्रीम"
img0916.png	Text	Devanagari	"खाने"
img0917.png	Text	Devanagari	"चीज़ें"
img0918.png	Text	Devanagari	"दूध"
img0919.png	Text	Devanagari	"बनती"
img0920.png	Text	Devanagari	"यूपी"
img0921.png	Text	Devanagari	"शरीर"
img0922.png	Text	Devanagari	"बड़े"
img0923.png	Text	Devanagari	"लिए"
img0924.png	Text	Devanagari	"लाभकारी"
img0925.png	Text	Devanagari	"राजनीती"
img0926.png	Text	Devanagari	"सब्जियाँ"
img0927.png	Text	Devanagari	"कच्ची"
img0928.png	Text	Devanagari	"गाजर"
img0929.png	Text	Devanagari	"मूली"
img0930.png	Text	Devanagari	"प्याज"
img0931.png	Text	Devanagari	"गुस्सा"
img0932.png	Text	Devanagari	"एडवेंचर"
img0933.png	Text	Devanagari	"खीरा"
img0934.png	Text	Devanagari	"ककडी"
img0935.png	Text	Devanagari	"हार"
img0936.png	Text	Devanagari	"आदि।"
img0937.png	Text	Devanagari	"सबको"
img0938.png	Text	Devanagari	"भोजन"
img0939.png	Text	Devanagari	"साथ"
img0940.png	Text	Devanagari	"सलाद"
img0941.png	Text	Devanagari	"सेठ"
img0942.png	Text	Devanagari	"सकता"
img0943.png	Text	Devanagari	"सब"
img0944.png	Text	Devanagari	"एर्यटन"
img0945.png	Text	Devanagari	"बहुत"
img0946.png	Text	Devanagari	"शाह"
img0947.png	Text	Devanagari	"अच्छा"
img0948.png	Text	Devanagari	"प्रभाव"
img0949.png	Text	Devanagari	"पड़ता"
img0950.png	Text	Devanagari	"चावल"
img0951.png	Text	Devanagari	"दालें"
img0952.png	Text	Devanagari	"माँस"
img0953.png	Text	Devanagari	"आदि"
img0954.png	Text	Devanagari	"बिना"
img0955.png	Text	Devanagari	"पर्यटन"
img0956.png	Text	Devanagari	"चुनावी"
img0957.png	Text	Devanagari	"पकाए"
img0958.png	Text	Devanagari	"खाए"
img0959.png	Text	Devanagari	"स्वस्थ"
img0960.png	Text	Devanagari	"रहने"
img0961.png	Text	Devanagari	"पगड़ी"
img0962.png	Text	Devanagari	"अपनी"
img0963.png	Text	Devanagari	"खाना"
img0964.png	Text	Devanagari	"खाने"
img0965.png	Text	Devanagari	"आदतों"
img0966.png	Text	Devanagari	"कुछ"
img0967.png	Text	Devanagari	"सुधार"
img0968.png	Text	Devanagari	"यूपी"
img0969.png	Text	Devanagari	"बढ़ावा"
img0970.png	Text	Devanagari	"हमारा"
img0971.png	Text	Devanagari	"आहार"
img0972.png	Text	Devanagari	"मटर"
img0973.png	Text	Devanagari	"जीवित"
img0974.png	Text	Devanagari	"स्वस्थ"
img0975.png	Text	Devanagari	"पदार्थ"
img0976.png	Text	Devanagari	"स्वादिष्ट"
img0977.png	Text	Devanagari	"सुधार"
img0978.png	Text	Devanagari	"शक्तिशाली"
img0979.png	Text	Devanagari	"तन्वुरुस्त"
img0980.png	Text	Devanagari	"सजेट"
img0981.png	Text	Devanagari	"माँसपेशियों"
img0982.png	Text	Devanagari	"कांग्रेस"
img0983.png	Text	Devanagari	"सभी"
img0984.png	Text	Devanagari	"सुधार"
img0985.png	Text	Devanagari	"प्रभाव"
img0986.png	Text	Devanagari	"रहने"
img0987.png	Text	Devanagari	"चीनी"
img0988.png	Text	Devanagari	"घी"
img0989.png	Text	Devanagari	"मक्खन"
img0990.png	Text	Devanagari	"रोटी"
img0991.png	Text	Devanagari	"डबल"
img0992.png	Text	Devanagari	"फूटा"
img0993.png	Text	Devanagari	"रोटी"
img0994.png	Text	Devanagari	"ब्रिगेट"
img0995.png	Text	Devanagari	"चावल"
img0996.png	Text	Devanagari	"गठबंधन"
img0997.png	Text	Devanagari	"जागरण"
img0998.png	Text	Devanagari	"आलू"
img0999.png	Text	Devanagari	"दाल"
img1000.png	Text	Devanagari	"आदि"
img1001.png	Text	Devanagari	"ॠतूओं"
img1002.png	Text	Devanagari	"की"
img1003.png	Text	Devanagari	"रानी"
img1004.png	Text	Devanagari	"गुस्सा"
