ImageName	Component	Script	Text
img0736.png	Text	Latin	"chief"
img0737.png	Text	Latin	"open"
img0738.png	Text	Latin	"potholes"
img0739.png	Text	Latin	"STUDENTS'"
img0740.png	Text	Latin	"OF"
img0741.png	Text	Latin	"DEPARTMENT"
img0742.png	Text	Latin	"going"
img0743.png	Text	Latin	"Deshopriya"
img0744.png	Text	Latin	"STRIKING"
img0745.png	Text	Latin	"Group"
img0746.png	Text	Latin	"Wings"
img0747.png	Text	Latin	"ANNUAL"
img0748.png	Text	Latin	"REPORT"
img0749.png	Text	Latin	"Trump"
img0750.png	Text	Latin	"Birsa"
img0751.png	Text	Latin	"2016-17"
img0752.png	Text	Latin	"Maulana"
img0753.png	Text	Latin	"Abul"
img0754.png	Text	Latin	"Kalam"
img0755.png	Text	Latin	"Follow"
img0756.png	Text	Latin	"department"
img0757.png	Text	Latin	"Azad"
img0758.png	Text	Latin	"Introduction"
img0759.png	Text	Latin	"Government"
img0760.png	Text	Latin	"An"
img0761.png	Text	Latin	"not"
img0762.png	Text	Latin	"zoo"
img0763.png	Text	Latin	"Sr. Assistant"
img0764.png	Text	Latin	"ACROPOLIS"
img0765.png	Text	Latin	"Oudh"
img0766.png	Text	Latin	"AVENUE"
img0767.png	Text	Latin	"are"
img0768.png	Text	Latin	"We"
img0769.png	Text	Latin	"PERFECT"
img0770.png	Text	Latin	"BENGAL"
img0771.png	Text	Latin	"CIRCLE"
img0772.png	Text	Latin	"Type"
img0773.png	Text	Latin	"does"
img0774.png	Text	Latin	"loses"
img0775.png	Text	Latin	"Loan"
img0776.png	Text	Latin	"FOREWARD"
img0777.png	Text	Latin	"Topic"
img0778.png	Text	Latin	"INDEX"
img0779.png	Text	Latin	"Branch"
img0780.png	Text	Latin	"Manager"
img0781.png	Text	Latin	"Assignment"
img0782.png	Text	Latin	"Have"
img0783.png	Text	Latin	"Aliah"
img0784.png	Text	Latin	"Management"
img0785.png	Text	Latin	"say"
img0786.png	Text	Latin	"lioness"
img0787.png	Text	Latin	"Certificate"
img0788.png	Text	Latin	"ASSIGNMENT"
img0789.png	Text	Latin	"POINTS"
img0790.png	Text	Latin	"TO"
img0791.png	Text	Latin	"up"
img0792.png	Text	Latin	"Remarks"
img0793.png	Text	Latin	"Industrial"
img0794.png	Text	Latin	"Branches"
img0795.png	Text	Latin	"BALAN"
img0796.png	Text	Latin	"Branch"
img0797.png	Text	Latin	"if"
img0798.png	Text	Latin	"Ulfa"
img0799.png	Text	Latin	"IITs"
img0800.png	Text	Latin	"JEWELLERS"
img0801.png	Text	Latin	"ORGANIC INDIA"
img0802.png	Text	Latin	"END"
img0803.png	Text	Latin	"OF"
img0804.png	Text	Latin	"SEASON"
img0805.png	Text	Latin	"SALE"
img0806.png	Text	Latin	"UP"
img0807.png	Text	Latin	"TO"
img0808.png	Text	Latin	"50"
img0809.png	Text	Latin	"he"
img0810.png	Text	Latin	"Leopard"
img0811.png	Text	Latin	"tiff"
img0812.png	Text	Latin	"Campus"
img0813.png	Text	Latin	"OFF"
img0814.png	Text	Latin	"CLASSROOM"
img0815.png	Text	Latin	"Pre-historic"
img0816.png	Text	Latin	"TRAINING"
img0817.png	Text	Latin	"TEST"
img0818.png	Text	Latin	"SERIES"
img0819.png	Text	Latin	"OFF"
img0820.png	Text	Latin	"1996"
img0821.png	Text	Latin	"will"
img0822.png	Text	Latin	"member"
img0823.png	Text	Latin	"60"
img0824.png	Text	Latin	"Cashback"
img0825.png	Text	Latin	"Campus"
img0826.png	Text	Latin	"take"
img0827.png	Text	Latin	"BEZEL"
img0828.png	Text	Latin	"GATE"
img0829.png	Text	Latin	"of"
img0830.png	Text	Latin	"Magic"
img0831.png	Text	Latin	"FUNDAMENTALS"
img0832.png	Text	Latin	"OF"
img0833.png	Text	Latin	"ink"
img0834.png	Text	Latin	"held"
img0835.png	Text	Latin	"DATA"
img0836.png	Text	Latin	"SECOND"
img0837.png	Text	Latin	"EDITION"
img0838.png	Text	Latin	"outlets"
img0839.png	Text	Latin	"the"
img0840.png	Text	Latin	"my"
img0841.png	Text	Latin	"University"
img0842.png	Text	Latin	"IIFL"
img0843.png	Text	Latin	"LIMITLESS"
img0844.png	Text	Latin	"Campus"
img0845.png	Text	Latin	"pact"
img0846.png	Text	Latin	"College"
img0847.png	Text	Latin	"Uncle"
img0848.png	Text	Latin	"Best"
img0849.png	Text	Latin	"Great"
img0850.png	Text	Latin	"Eastern"
img0851.png	Text	Latin	"The"
img0852.png	Text	Latin	"trusted"
img0853.png	Text	Latin	"One"
img0854.png	Text	Latin	"Reliance"
img0855.png	Text	Latin	"80+"
img0856.png	Text	Latin	"Anatole"
img0857.png	Text	Latin	"YOU"
img0858.png	Text	Latin	"resigns"
img0859.png	Text	Latin	"President"
img0860.png	Text	Latin	"Trinamul"
img0861.png	Text	Latin	"Town"
img0862.png	Text	Latin	"YOU"
img0863.png	Text	Latin	"State"
img0864.png	Text	Latin	"FINCORP"
img0865.png	Text	Latin	"The"
img0866.png	Text	Latin	"was"
img0867.png	Text	Latin	"venture"
img0868.png	Text	Latin	"Muthoot"
img0869.png	Text	Latin	"IIFL"
img0870.png	Text	Latin	"barber"
img0871.png	Text	Latin	"takes"
img0872.png	Text	Latin	"expels"
img0873.png	Text	Latin	"also"
img0874.png	Text	Latin	"CHARCOAL"
img0875.png	Text	Latin	"TOOTHBRUSH"
img0876.png	Text	Latin	"1 N"
img0877.png	Text	Latin	"Soft"
img0878.png	Text	Latin	"budecort"
img0879.png	Text	Latin	"Cipla"
img0880.png	Text	Latin	"200"
img0881.png	Text	Latin	"Dove"
img0882.png	Text	Latin	"Pears"
img0883.png	Text	Latin	"wall"
img0884.png	Text	Latin	"two"
img0885.png	Text	Latin	"know"
img0886.png	Text	Latin	"runs"
img0887.png	Text	Latin	"Tropicana"
img0888.png	Text	Latin	"MANGO"
img0889.png	Text	Latin	"MANGO"
img0890.png	Text	Latin	"Great"
img0891.png	Text	Latin	"Love"
img0892.png	Text	Latin	"FLAVOURED"
img0893.png	Text	Latin	"KISHORE"
img0894.png	Text	Latin	"INDUSTRIES"
img0895.png	Text	Latin	"fight"
img0896.png	Text	Latin	"MPs"
img0897.png	Text	Latin	"INDIA"
img0898.png	Text	Latin	"personality"
img0899.png	Text	Latin	"should"
img0900.png	Text	Latin	"International"
img0901.png	Text	Latin	"REMOVES"
img0902.png	Text	Latin	"Ezee"
img0903.png	Text	Latin	"Betadine"
img0904.png	Text	Latin	"500"
img0905.png	Text	Latin	"(452g)"
img0906.png	Text	Latin	"600"
img0907.png	Text	Latin	"EI"
img0908.png	Text	Latin	"joins"
img0909.png	Text	Latin	"BIOTIQUE"
img0910.png	Text	Latin	"have"
img0911.png	Text	Latin	"important"
img0912.png	Text	Latin	"SANDALWOOD"
img0913.png	Text	Latin	"AYURVEDA"
img0914.png	Text	Latin	"ADVANCED"
img0915.png	Text	Latin	"Pears"
img0916.png	Text	Latin	"Pears"
img0917.png	Text	Latin	"Pears"
img0918.png	Text	Latin	"Gentle"
img0919.png	Text	Latin	"Paso"
img0920.png	Text	Latin	"Gujarat'"
img0921.png	Text	Latin	"SAVE"
img0922.png	Text	Latin	"ZAHARAT"
img0923.png	Text	Latin	"History"
img0924.png	Text	Latin	"met"
img0925.png	Text	Latin	"Timepieces"
img0926.png	Text	Latin	"LOTUS"
img0927.png	Text	Latin	"budecort"
img0928.png	Text	Latin	"Rose"
img0929.png	Text	Latin	"MI"
img0930.png	Text	Latin	"BREAKTHROUGH"
img0931.png	Text	Latin	"Russia"
img0932.png	Text	Latin	"gets"
img0933.png	Text	Latin	"DURING"
img0934.png	Text	Latin	"Salary"
img0935.png	Text	Latin	"United"
img0936.png	Text	Latin	"proper"
img0937.png	Text	Latin	"C 06"
img0938.png	Text	Latin	"SAP"
img0939.png	Text	Latin	"DE"
img0940.png	Text	Latin	"and"
img0941.png	Text	Latin	"desk"
img0942.png	Text	Latin	"Geography"
img0943.png	Text	Latin	"MPs"
img0944.png	Text	Latin	"Rock"
img0945.png	Text	Latin	"caution"
img0946.png	Text	Latin	"TIME"
img0947.png	Text	Latin	"IN"
img0948.png	Text	Latin	"OF"
img0949.png	Text	Latin	"THIS"
img0950.png	Text	Latin	"IASIN"
img0951.png	Text	Latin	"Superintending"
img0952.png	Text	Latin	"P.W.D"
img0953.png	Text	Latin	"Govt."
img0954.png	Text	Latin	"TRAINING"
img0955.png	Text	Latin	"back"
img0956.png	Text	Latin	"CM's"
img0957.png	Text	Latin	"Bengal"
img0958.png	Text	Latin	"clown"
img0959.png	Text	Latin	"year"
img0960.png	Text	Latin	"BIDYUT"
img0961.png	Text	Latin	"ELEVATORS"
img0962.png	Text	Latin	"LAKE"
img0963.png	Text	Latin	"TEMPLE"
img0964.png	Text	Latin	"ROAD"
img0965.png	Text	Latin	"KOLKATA-29"
img0966.png	Text	Latin	"943316983"
img0967.png	Text	Latin	"bill"
img0968.png	Text	Latin	"goat"
img0969.png	Text	Latin	"Maintained"
img0970.png	Text	Latin	"ATTENTION"
img0971.png	Text	Latin	"AUAT"
img0972.png	Text	Latin	"Never"
img0973.png	Text	Latin	"KOLKATA"
img0974.png	Text	Latin	"with"
img0975.png	Text	Latin	"PLEASE"
img0976.png	Text	Latin	"LOAD"
img0977.png	Text	Latin	"KG"
img0978.png	Text	Latin	"BIDYUT"
img0979.png	Text	Latin	"SEEK"
img0980.png	Text	Latin	"Joy"
img0981.png	Text	Latin	"isolate"
img0982.png	Text	Latin	"CORRESPONDENT"
img0983.png	Text	Latin	"PERSON"
img0984.png	Text	Latin	"THANK"
img0985.png	Text	Latin	"FOR"
img0986.png	Text	Latin	"OF"
img0987.png	Text	Latin	"telling"
img0988.png	Text	Latin	"Orientation"
img0989.png	Text	Latin	"16"
img0990.png	Text	Latin	"12"
img0991.png	Text	Latin	"our"
img0992.png	Text	Latin	"21"
img0993.png	Text	Latin	"Net"
img0994.png	Text	Latin	"Secrets"
img0995.png	Text	Latin	"GROUP"
img0996.png	Text	Latin	"2"
img0997.png	Text	Latin	"ORGANIC"
img0998.png	Text	Latin	"INFORMATION"
img0999.png	Text	Latin	"stories"
img1000.png	Text	Latin	"maya"
img1001.png	Text	Latin	"KOLKATA"
img1002.png	Text	Latin	"BIHAR"
img1003.png	Text	Latin	"COMPANIES"
img1004.png	Text	Latin	"25"
img1005.png	Text	Latin	"George"
img1006.png	Text	Latin	"of"
img1007.png	Text	Latin	"29"
img1008.png	Text	Latin	"GROUP"
img1009.png	Text	Latin	"ODISHA"
img1010.png	Text	Latin	"job"
img1011.png	Text	Latin	"31"
img1012.png	Text	Latin	"DELHI"
img1013.png	Text	Latin	"make"
img1014.png	Text	Latin	"BROCHURE"
img1015.png	Text	Latin	"600"
img1016.png	Text	Latin	"PACK"
img1017.png	Text	Latin	"bats"
img1018.png	Text	Latin	"OOMPH"
img1019.png	Text	Latin	"g"
img1020.png	Text	Latin	"Crompton"
img1021.png	Text	Latin	"Super"
img1022.png	Text	Latin	"DOORS"
img1023.png	Text	Latin	"D-TAN"
img1024.png	Text	Latin	"PACK"
img1025.png	Text	Latin	"oriented"
img1026.png	Text	Latin	"2017"
img1027.png	Text	Latin	"die"
img1028.png	Text	Latin	"GITANJALI"
img1029.png	Text	Latin	"royal"
img1030.png	Text	Latin	"The"
img1031.png	Text	Latin	"VOLiNi"
img1032.png	Text	Latin	"Quick"
img1033.png	Text	Latin	"Total"
img1034.png	Text	Latin	"Total"
img1035.png	Text	Latin	"Security"
img1036.png	Text	Latin	"Quick"
img1037.png	Text	Latin	"Citro"
img1038.png	Text	Latin	"DHABA"
img1039.png	Text	Latin	"700019"
img1040.png	Text	Latin	"laughing"
img1041.png	Text	Latin	"Drug"
img1042.png	Text	Latin	"GLAM"
img1043.png	Text	Latin	"ADMISSION"
img1044.png	Text	Latin	"Get"
img1045.png	Text	Latin	"75g"
img1046.png	Text	Latin	"University"
img1047.png	Text	Latin	"were"
img1048.png	Text	Latin	"JEWELS"
img1049.png	Text	Latin	"Trained"
img1050.png	Text	Latin	"AIUTO"
img1051.png	Text	Latin	"PICNIC"
img1052.png	Text	Latin	"DEPARTMENTAL"
img1053.png	Text	Latin	"lord"
img1054.png	Text	Latin	"Getting"
img1055.png	Text	Latin	"CSE"
img1056.png	Text	Latin	"AKHTAR"
img1057.png	Text	Latin	"SAMIM"
img1058.png	Text	Latin	"odonil"
img1059.png	Text	Latin	"railway"
img1060.png	Text	Latin	"SCIENCE"
img1061.png	Text	Latin	"SCHOLAR"
img1062.png	Text	Latin	"OPEN"
img1063.png	Text	Latin	"THIS"
img1064.png	Text	Latin	"SIDE"
img1065.png	Text	Latin	"good"
img1066.png	Text	Latin	"OF"
img1067.png	Text	Latin	"THE"
img1068.png	Text	Latin	"Hon'ble"
img1069.png	Text	Latin	"Xclusive"
img1070.png	Text	Latin	"Tulsi"
img1071.png	Text	Latin	"carriage,"
img1072.png	Text	Latin	"COMPUTER"
img1073.png	Text	Latin	"DOOR"
img1074.png	Text	Latin	"290N7X1"
img1075.png	Text	Latin	"Sevice"
img1076.png	Text	Latin	"TIME"
img1077.png	Text	Latin	"4898843605"
img1078.png	Text	Latin	"Service"
img1079.png	Text	Latin	"original"
img1080.png	Text	Latin	"AMAZON"
img1081.png	Text	Latin	"Online"
img1082.png	Text	Latin	"Test"
img1083.png	Text	Latin	"armchairs,"
img1084.png	Text	Latin	"APPLICATIONS"
img1085.png	Text	Latin	"Research"
img1086.png	Text	Latin	"Scholar"
img1087.png	Text	Latin	"LOOT"
img1088.png	Text	Latin	"FILA"
img1089.png	Text	Latin	"LYKO"
img1090.png	Text	Latin	"Programming"
img1091.png	Text	Latin	"Lab-I"
img1092.png	Text	Latin	"and"
img1093.png	Text	Latin	"DBMS"
img1094.png	Text	Latin	"Lab"
img1095.png	Text	Latin	"Paper-III"
img1096.png	Text	Latin	"armchairs"
img1097.png	Text	Latin	"worth"
img1098.png	Text	Latin	"HIDE"
img1099.png	Text	Latin	"Peter"
img1100.png	Text	Latin	"PETROL"
img1101.png	Text	Latin	"104"
img1102.png	Text	Latin	"OPTIPLEX"
img1103.png	Text	Latin	"3020"
img1104.png	Text	Latin	"CORE"
img1105.png	Text	Latin	"Ctrl"
img1106.png	Text	Latin	"Shift"
img1107.png	Text	Latin	"Enter"
img1108.png	Text	Latin	"1"
img1109.png	Text	Latin	"S"
img1110.png	Text	Latin	"these"
img1111.png	Text	Latin	"PMP"
img1112.png	Text	Latin	"Paper-II"
img1113.png	Text	Latin	"2019"
img1114.png	Text	Latin	"ABROAD"
img1115.png	Text	Latin	"Mamata"
img1116.png	Text	Latin	"Banerjee"
img1117.png	Text	Latin	"lights"
img1118.png	Text	Latin	"2019"
img1119.png	Text	Latin	"since"
img1120.png	Text	Latin	"Free"
img1121.png	Text	Latin	"fine"
img1122.png	Text	Latin	"FLEE"
img1123.png	Text	Latin	"NET"
img1124.png	Text	Latin	"INDIA"
img1125.png	Text	Latin	"Training"
img1126.png	Text	Latin	"&"
img1127.png	Text	Latin	"JOB"
img1128.png	Text	Latin	"9230088018"
img1129.png	Text	Latin	"86494"
img1130.png	Text	Latin	"TRAINING"
img1131.png	Text	Latin	"UGC"
img1132.png	Text	Latin	"Papers"
img1133.png	Text	Latin	"WITH"
img1134.png	Text	Latin	"Solved"
img1135.png	Text	Latin	"Previous"
img1136.png	Text	Latin	"Vice"
img1137.png	Text	Latin	"Prestige"
img1138.png	Text	Latin	"ONLY ONE"
img1139.png	Text	Latin	"along"
img1140.png	Text	Latin	"Solutions"
img1141.png	Text	Latin	"JAPAN"
img1142.png	Text	Latin	"Nabanna"
img1143.png	Text	Latin	"Of"
img1144.png	Text	Latin	"40000"
img1145.png	Text	Latin	"Famine"
img1146.png	Text	Latin	"quite"
img1147.png	Text	Latin	"Resilience:"
img1148.png	Text	Latin	"Play"
img1149.png	Text	Latin	"chakraborty"
img1150.png	Text	Latin	"STORIES"
img1151.png	Text	Latin	"FROM"
img1152.png	Text	Latin	"SARATCHANDRA"
img1153.png	Text	Latin	"INNOCENCE"
img1154.png	Text	Latin	"REALITY"
img1155.png	Text	Latin	"GOOD"
img1156.png	Text	Latin	"Bijon"
img1157.png	Text	Latin	"Bhattacharya"
img1158.png	Text	Latin	"The"
img1159.png	Text	Latin	"Story"
img1160.png	Text	Latin	"the"
img1161.png	Text	Latin	"RESERVE"
img1162.png	Text	Latin	"BANK"
img1163.png	Text	Latin	"OF"
img1164.png	Text	Latin	"INDIA"
img1165.png	Text	Latin	"MY"
img1166.png	Text	Latin	"car"
img1167.png	Text	Latin	"SECOND"
img1168.png	Text	Latin	"INNINGS"
img1169.png	Text	Latin	"SHANTI"
img1170.png	Text	Latin	"BHUSHAN"
img1171.png	Text	Latin	"RAHUL"
img1172.png	Text	Latin	"BAJORIA"
img1173.png	Text	Latin	"The"
img1174.png	Text	Latin	"Sensational"
img1175.png	Text	Latin	"Life"
img1176.png	Text	Latin	"Death"
img1177.png	Text	Latin	"Office"
img1178.png	Text	Latin	"125"
img1179.png	Text	Latin	"Baloch"
img1180.png	Text	Latin	"DAYAL"
img1181.png	Text	Latin	"MALA"
img1182.png	Text	Latin	"MEHR"
img1183.png	Text	Latin	"TARAR"
img1184.png	Text	Latin	"NATWAR"
img1185.png	Text	Latin	"SINGH"
img1186.png	Text	Latin	"INDIRA"
img1187.png	Text	Latin	"GANDHI"
img1188.png	Text	Latin	"crash"
img1189.png	Text	Latin	"FORSTER"
img1190.png	Text	Latin	"MULK"
img1191.png	Text	Latin	"RAJ"
img1192.png	Text	Latin	"ANAND"
img1193.png	Text	Latin	"SUYIN"
img1194.png	Text	Latin	"TREASURED"
img1195.png	Text	Latin	"EPISTLES"
img1196.png	Text	Latin	"GIGOO"
img1197.png	Text	Latin	"WELCOME"
img1198.png	Text	Latin	"YOU"
img1199.png	Text	Latin	"DIE"
img1200.png	Text	Latin	"Chancellor"
img1201.png	Text	Latin	"all"
img1202.png	Text	Latin	"Green"
img1203.png	Text	Latin	"The"
img1204.png	Text	Latin	"Telegraph"
img1205.png	Text	Latin	"Breathless"
img1206.png	Text	Latin	"and"
img1207.png	Text	Latin	"sleepless"
img1208.png	Text	Latin	"DIVORCE"
img1209.png	Text	Latin	"Centre"
img1210.png	Text	Latin	"ROLEX"
img1211.png	Text	Latin	"Hemingway"
img1212.png	Text	Latin	"GAMES"
img1213.png	Text	Latin	"Execuitive"
img1214.png	Text	Latin	"NOKIA"
img1215.png	Text	Latin	"A Fast Nearest-Neighbor Algorithm"
img1216.png	Text	Latin	"HAIR"
img1217.png	Text	Latin	"style"
img1218.png	Text	Latin	"BODY STIMULATION"
img1219.png	Text	Latin	"Penultimate"
img1220.png	Text	Latin	"PARNAMI"
img1221.png	Text	Latin	"HORIZON"
img1222.png	Text	Latin	"NATIONAL"
img1223.png	Text	Latin	"Smiles"
img1224.png	Text	Latin	"PROFITS"
img1225.png	Text	Latin	"Verbatim"
img1226.png	Text	Latin	"Finally"
img1227.png	Text	Latin	"Time"
img1228.png	Text	Latin	"Machine!"
img1229.png	Text	Latin	"Stale"
img1230.png	Text	Latin	"IR"
img1231.png	Text	Latin	"content"
img1232.png	Text	Latin	"Our Imaginary"
img1233.png	Text	Latin	"MINT"
img1234.png	Text	Latin	"Hotter"
img1235.png	Text	Latin	"Chainsaw"
img1236.png	Text	Latin	"Diplomacy"
img1237.png	Text	Latin	"THE"
img1238.png	Text	Latin	"FORTUNE"
img1239.png	Text	Latin	"The Unconscious"
img1240.png	Text	Latin	"Art of"
img1241.png	Text	Latin	"Books"
img1242.png	Text	Latin	"ESTIMATION"
img1243.png	Text	Latin	"ACCURACY"
img1244.png	Text	Latin	"MAINTENANCE DURATION"
img1245.png	Text	Latin	"Francis"
img1246.png	Text	Latin	"Group"
img1247.png	Text	Latin	"EXISTING"
img1248.png	Text	Latin	"MECHANISMS"
img1249.png	Text	Latin	"THE VOICE"
img1250.png	Text	Latin	"WEB"
img1251.png	Text	Latin	"Fine"
img1252.png	Text	Latin	"4.5"
img1253.png	Text	Latin	"ARTIFICIAL"
img1254.png	Text	Latin	"UDX"
img1255.png	Text	Latin	"GIVERNY"
img1256.png	Text	Latin	"Boundaries"
img1257.png	Text	Latin	"ELECTRONIC FRONTIER FOUNDATION"
img1258.png	Text	Latin	"MIND"
