ImageName	ComponentLabel	Script	Text
img0700.png	Text	Latin	"PROGRAMMING"
img0701.png	Text	Latin	"Selves"
img0702.png	Text	Latin	"UGC"
img0703.png	Text	Latin	"DUTA"
img0704.png	Text	Latin	"Cup"
img0705.png	Text	Latin	"FY12"
img0706.png	Text	Latin	"LIMITED"
img0707.png	Text	Latin	"the"
img0708.png	Text	Latin	"GATE"
img0709.png	Text	Latin	"CASE"
img0710.png	Text	Latin	"CHARGE"
img0711.png	Text	Latin	"Free"
img0712.png	Text	Latin	"out"
img0713.png	Text	Latin	"ROOM"
img0714.png	Text	Latin	"AGMARK"
img0715.png	Text	Latin	"CLASSIC"
img0716.png	Text	Latin	"RE SEARCH"
img0717.png	Text	Latin	"SONY"
img0718.png	Text	Latin	"BUTLER"
img0719.png	Text	Latin	"DISP"
img0720.png	Text	Latin	"13852562006"
img0721.png	Text	Latin	"COMPLETED"
img0722.png	Text	Latin	"Electric"
img0723.png	Text	Latin	"DAILY"
img0724.png	Text	Latin	"Skybags"
img0725.png	Text	Latin	"Ideal"
img0726.png	Text	Latin	"From"
img0727.png	Text	Latin	"APPLICATION"
img0728.png	Text	Latin	"BUILDING"
img0729.png	Text	Latin	"ARCHITECTURE"
img0730.png	Text	Latin	"BBA"
img0731.png	Text	Latin	"ATTENDANCE"
img0732.png	Text	Latin	"TODAY"
img0733.png	Text	Latin	"fire"
img0734.png	Text	Latin	"9933308776"
img0735.png	Text	Latin	"Pope"
img0736.png	Text	Latin	"RTI"
img0737.png	Text	Latin	"CHURNA"
img0738.png	Text	Latin	"RELIGION"
img0739.png	Text	Latin	"Global"
img0740.png	Text	Latin	"LAB-II"
img0741.png	Text	Latin	"investors."
img0742.png	Text	Latin	"DEPARTMENT"
img0743.png	Text	Latin	"MD"
img0744.png	Text	Latin	"DataTraveler"
img0745.png	Text	Latin	"Grading"
img0746.png	Text	Latin	"PREREXT"
img0747.png	Text	Latin	"Link testing"
img0748.png	Text	Latin	"Savlon"
img0749.png	Text	Latin	"GROHE"
img0750.png	Text	Latin	"RSBY"
img0751.png	Text	Latin	"Globally"
img0752.png	Text	Latin	"PROFILE"
img0753.png	Text	Latin	"13471"
img0754.png	Text	Latin	"Kaagaz"
img0755.png	Text	Latin	"HEAD"
img0756.png	Text	Latin	"STAIR"
img0757.png	Text	Latin	"only"
img0758.png	Text	Latin	"STAFF"
img0759.png	Text	Latin	"Department"
img0760.png	Text	Latin	"SAMSUNG"
img0761.png	Text	Latin	"T"
img0762.png	Text	Latin	"PROGRAMS"
img0763.png	Text	Latin	"RAJASTHAN"
img0764.png	Text	Latin	"ToonsLand"
img0765.png	Text	Latin	"24"
img0766.png	Text	Latin	"Mind"
img0767.png	Text	Latin	"Stream"
img0768.png	Text	Latin	"YOU"
img0769.png	Text	Latin	"ROGERS"
img0770.png	Text	Latin	"2020"
img0771.png	Text	Latin	"Million"
img0772.png	Text	Latin	"India"
img0773.png	Text	Latin	"Mangalore"
img0774.png	Text	Latin	"Avaiable"
img0775.png	Text	Latin	"12 CM"
img0776.png	Text	Latin	"YIN AND YANG"
img0777.png	Text	Latin	"Software"
img0778.png	Text	Latin	"INTELLIGENCE"
img0779.png	Text	Latin	"Www.nokia.co.in"
img0780.png	Text	Latin	"Jobs'"
img0781.png	Text	Latin	"of the"
img0782.png	Text	Latin	"REGULATORS"
img0783.png	Text	Latin	"PEUGEOT"
img0784.png	Text	Latin	"RC607"
img0785.png	Text	Latin	"FLATS"
img0786.png	Text	Latin	"6"
img0787.png	Text	Latin	"FCP"
img0788.png	Text	Latin	"Insurance"
img0789.png	Text	Latin	"ready"
img0790.png	Text	Latin	"REGISTER"
img0791.png	Text	Latin	"NEW"
img0792.png	Text	Latin	"SAMSUNG"
img0793.png	Text	Latin	"www.nokia-asia.com"
img0794.png	Text	Latin	"West"
img0795.png	Text	Latin	"ARE"
img0796.png	Text	Latin	"Building"
img0797.png	Text	Latin	"Carrefour"
img0798.png	Text	Latin	"Quality Care Closer to Home."
img0799.png	Text	Latin	"weibo.com"
img0800.png	Text	Latin	"THE"
img0801.png	Text	Latin	"CAMPBELL"
img0802.png	Text	Latin	"CLOUDFLARE"
img0803.png	Text	Latin	"Tower"
img0804.png	Text	Latin	"Cycles"
img0805.png	Text	Latin	"Man"
img0806.png	Text	Latin	"NatWest"
img0807.png	Text	Latin	"Risk"
img0808.png	Text	Latin	"OUT"
img0809.png	Text	Latin	"OF"
img0810.png	Text	Latin	"AHEAD"
img0811.png	Text	Latin	"BEING HUMAN"
img0812.png	Text	Latin	"POCKET"
img0813.png	Text	Latin	"GRAMOPHONE."
img0814.png	Text	Latin	"WEATHERSHIELD"
img0815.png	Text	Latin	"GATE"
img0816.png	Text	Latin	"COMMERCIAL"
img0817.png	Text	Latin	"future"
img0818.png	Text	Latin	"STACCATO"
img0819.png	Text	Latin	"Opening Shortly"
img0820.png	Text	Latin	"Philips"
img0821.png	Text	Latin	"Continuation"
img0822.png	Text	Latin	"STEIN & WARD"
img0823.png	Text	Latin	"COFFEE"
img0824.png	Text	Latin	"UNFORESEEN"
img0825.png	Text	Latin	"2X"
img0826.png	Text	Latin	"Microsoft"
img0827.png	Text	Latin	"Immobilien"
img0828.png	Text	Latin	"19.5V"
img0829.png	Text	Latin	"Lookout"
img0830.png	Text	Latin	"4000 10 4008"
img0831.png	Text	Latin	"MOVEIN"
img0832.png	Text	Latin	"daily"
img0833.png	Text	Latin	"AGRI"
img0834.png	Text	Latin	"GOVERNMENT"
img0835.png	Text	Latin	"factor"
img0836.png	Text	Latin	"TECHNO"
img0837.png	Text	Latin	"Botany"
img0838.png	Text	Latin	"Column"
img0839.png	Text	Latin	"best"
img0840.png	Text	Latin	"ORIENT"
img0841.png	Text	Latin	"INTELLECTUAL"
img0842.png	Text	Latin	"CONCEPT"
img0843.png	Text	Latin	"AFTER"
img0844.png	Text	Latin	"Saifuddin"
img0845.png	Text	Latin	"LAS"
img0846.png	Text	Latin	"Grads"
img0847.png	Text	Latin	"Lacti"
img0848.png	Text	Latin	"Fiber"
img0849.png	Text	Latin	"BSS0649"
img0850.png	Text	Latin	"laboratories"
img0851.png	Text	Latin	"Trade"
img0852.png	Text	Latin	"fecal"
img0853.png	Text	Latin	"directed"
img0854.png	Text	Latin	"WORLD"
img0855.png	Text	Latin	"obstruction"
img0856.png	Text	Latin	"CANVAS"
img0857.png	Text	Latin	"Stir"
img0858.png	Text	Latin	"ALOM"
img0859.png	Text	Latin	"TABLETS"
img0860.png	Text	Latin	"Carotene"
img0861.png	Text	Latin	"Beta"
img0862.png	Text	Latin	"305G"
img0863.png	Text	Latin	"10g"
img0864.png	Text	Latin	"known"
img0865.png	Text	Latin	"Colonic"
img0866.png	Text	Latin	"briskly"
img0867.png	Text	Latin	"TRAINING"
img0868.png	Text	Latin	"Music"
img0869.png	Text	Latin	"Mobile"
img0870.png	Text	Latin	"Constipation"
img0871.png	Text	Latin	"430"
img0872.png	Text	Latin	"Mode"
img0873.png	Text	Latin	"NESCAFE"
img0874.png	Text	Latin	"Patients"
img0875.png	Text	Latin	"1930"
img0876.png	Text	Latin	"EVEREST"
img0877.png	Text	Latin	"Kashinirilal"
img0878.png	Text	Latin	"EVEREST"
img0879.png	Text	Latin	"Brilliant"
img0880.png	Text	Latin	"429"
img0881.png	Text	Latin	"Mini"
img0882.png	Text	Latin	"Accessories"
img0883.png	Text	Latin	"Samosa"
img0884.png	Text	Latin	"All"
img0885.png	Text	Latin	"Time"
img0886.png	Text	Latin	"03 07"
img0887.png	Text	Latin	"Snacks"
img0888.png	Text	Latin	"Nutrition"
img0889.png	Text	Latin	"UJALA"
img0890.png	Text	Latin	"Facts"
img0891.png	Text	Latin	"Ganesh"
img0892.png	Text	Latin	"Sooji"
img0893.png	Text	Latin	"AUGUST"
img0894.png	Text	Latin	"Maximum"
img0895.png	Text	Latin	"Edible"
img0896.png	Text	Latin	"CONFECTIONARY"
img0897.png	Text	Latin	"Vegetable"
img0898.png	Text	Latin	"&"
img0899.png	Text	Latin	"ARMANI"
img0900.png	Text	Latin	"TEA"
img0901.png	Text	Latin	"Pesta"
img0902.png	Text	Latin	"Amul"
img0903.png	Text	Latin	"Milk"
img0904.png	Text	Latin	"Soz"
img0905.png	Text	Latin	"Ghee"
img0906.png	Text	Latin	"BAKERY"
img0907.png	Text	Latin	"Retail"
img0908.png	Text	Latin	"Almond"
img0909.png	Text	Latin	"Grm"
img0910.png	Text	Latin	"Fortune"
img0911.png	Text	Latin	"interconnections"
img0912.png	Text	Latin	"Monohydrate"
img0913.png	Text	Latin	"Ispaghula"
img0914.png	Text	Latin	"Husk"
img0915.png	Text	Latin	"DECEMBER"
img0916.png	Text	Latin	"PUBLISHERS"
img0917.png	Text	Latin	"DHARMA"
img0918.png	Text	Latin	"SECTARIANISM"
img0919.png	Text	Latin	"DIVINE"
img0920.png	Text	Latin	"REALIZATION."
img0921.png	Text	Latin	"THAT"
img0922.png	Text	Latin	"UNIVERSALISM"
img0923.png	Text	Latin	"Warning-"
img0924.png	Text	Latin	"SACCIDANANDA"
img0925.png	Text	Latin	"SRI"
img0926.png	Text	Latin	"Inclusive"
img0927.png	Text	Latin	"BABATHAKUR"
img0928.png	Text	Latin	"357"
img0929.png	Text	Latin	"Gita"
img0930.png	Text	Latin	"Jadavpur"
img0931.png	Text	Latin	"358"
img0932.png	Text	Latin	"JIS"
img0933.png	Text	Latin	"group"
img0934.png	Text	Latin	"EDUCATIONAL"
img0935.png	Text	Latin	"energy"
img0936.png	Text	Latin	"INITIATIVES"
img0937.png	Text	Latin	"SUN"
img0938.png	Text	Latin	"PARTNERS"
img0939.png	Text	Latin	"CORPORATE"
img0940.png	Text	Latin	"ACC"
img0941.png	Text	Latin	"281"
img0942.png	Text	Latin	"BSNL"
img0943.png	Text	Latin	"BSNL"
img0944.png	Text	Latin	"TEAM"
img0945.png	Text	Latin	"DTDC"
img0946.png	Text	Latin	"marathon"
img0947.png	Text	Latin	"TATA"
img0948.png	Text	Latin	"cover"
img0949.png	Text	Latin	"MON"
img0950.png	Text	Latin	"AIA"
img0951.png	Text	Latin	"EDUTV"
img0952.png	Text	Latin	"LIFE"
img0953.png	Text	Latin	"FEDERAL"
img0954.png	Text	Latin	"Net"
img0955.png	Text	Latin	"ADAMAS"
img0956.png	Text	Latin	"Manpower"
img0957.png	Text	Latin	"protiviti"
img0958.png	Text	Latin	"Meditation"
img0959.png	Text	Latin	"FEDERAL"
img0960.png	Text	Latin	"UPTOWNIE"
img0961.png	Text	Latin	"SWIGGY"
img0962.png	Text	Latin	"TUE"
img0963.png	Text	Latin	"RC602"
img0964.png	Text	Latin	"196"
img0965.png	Text	Latin	"Honda"
img0966.png	Text	Latin	"infinity"
img0967.png	Text	Latin	"electric"
img0968.png	Text	Latin	"PURSUE"
img0969.png	Text	Latin	"LTD"
img0970.png	Text	Latin	"Connecting"
img0971.png	Text	Latin	"Flipkart'"
img0972.png	Text	Latin	"SERVICES"
img0973.png	Text	Latin	"WED"
img0974.png	Text	Latin	"CENTRAL"
img0975.png	Text	Latin	"TO"
img0976.png	Text	Latin	"Mayan"
img0977.png	Text	Latin	"World"
img0978.png	Text	Latin	"the"
img0979.png	Text	Latin	"poetic"
img0980.png	Text	Latin	"which:"
img0981.png	Text	Latin	"lungs"
img0982.png	Text	Latin	"foliage"
img0983.png	Text	Latin	"rich"
img0984.png	Text	Latin	"77263"
img0985.png	Text	Latin	"ROASTED"
img0986.png	Text	Latin	"THU"
img0987.png	Text	Latin	"vegetation"
img0988.png	Text	Latin	"believe"
img0989.png	Text	Latin	"IFB"
img0990.png	Text	Latin	"FAIR"
img0991.png	Text	Latin	"readers"
img0992.png	Text	Latin	"achieved"
img0993.png	Text	Latin	"colourful"
img0994.png	Text	Latin	"brilliant"
img0995.png	Text	Latin	"picturesque"
img0996.png	Text	Latin	"onomatopoeia"
img0997.png	Text	Latin	"FRI"
img0998.png	Text	Latin	"cast"
img0999.png	Text	Latin	"AND"
img1000.png	Text	Latin	"representing"
img1001.png	Text	Latin	"music"
img1002.png	Text	Latin	"26"
img1003.png	Text	Latin	"countryside"
img1004.png	Text	Latin	"indigenous"
img1005.png	Text	Latin	"sometimes"
img1006.png	Text	Latin	"flourish"
img1007.png	Text	Latin	"SAT"
img1008.png	Text	Latin	"entity"
img1009.png	Text	Latin	"symbol"
img1010.png	Text	Latin	"distinguished"
img1011.png	Text	Latin	"Castilian"
img1012.png	Text	Latin	"INVERTER"
img1013.png	Text	Latin	"syntax"
img1014.png	Text	Latin	"because"
img1015.png	Text	Latin	"novels"
img1016.png	Text	Latin	"WIN"
img1017.png	Text	Latin	"fascinating"
img1018.png	Text	Latin	"GN"
img1019.png	Text	Latin	"transposition"
img1020.png	Text	Latin	"Nobody"
img1021.png	Text	Latin	"enchantment"
img1022.png	Text	Latin	"removed"
img1023.png	Text	Latin	"Lecture"
img1024.png	Text	Latin	"KOLKATA"
img1025.png	Text	Latin	"Camera"
img1026.png	Text	Latin	"10 YEAR"
img1027.png	Text	Latin	"1967"
img1028.png	Text	Latin	"HOUSE"
img1029.png	Text	Latin	"NAROSA"
img1030.png	Text	Latin	"Legal"
img1031.png	Text	Latin	"Venture"
img1032.png	Text	Latin	"BOOKSELLERS"
img1033.png	Text	Latin	"Emami"
img1034.png	Text	Latin	"Rock"
img1035.png	Text	Latin	"CHAKRAVARTY"
img1036.png	Text	Latin	"Methodology"
img1037.png	Text	Latin	"Conservation"
img1038.png	Text	Latin	"Nirendranath"
img1039.png	Text	Latin	"Documentation"
img1040.png	Text	Latin	"WARRANTY"
img1041.png	Text	Latin	"Inventions"
img1042.png	Text	Latin	"Discoveries"
img1043.png	Text	Latin	"Services"
img1044.png	Text	Latin	"islamic"
img1045.png	Text	Latin	"Civilization"
img1046.png	Text	Latin	"Syed"
img1047.png	Text	Latin	"ureckon"
img1048.png	Text	Latin	"Samsul"
img1049.png	Text	Latin	"Alam"
img1050.png	Text	Latin	"BEHIND"
img1051.png	Text	Latin	"LTD"
img1052.png	Text	Latin	"PLOUGH"
img1053.png	Text	Latin	"Tracing"
img1054.png	Text	Latin	"Sir"
img1055.png	Text	Latin	"December"
img1056.png	Text	Latin	"Azizul"
img1057.png	Text	Latin	"Huque"
img1058.png	Text	Latin	"QURAAN"
img1059.png	Text	Latin	"Presents"
img1060.png	Text	Latin	"Madrasah"
img1061.png	Text	Latin	"University"
img1062.png	Text	Latin	"Kudrat"
img1063.png	Text	Latin	"Khoda"
img1064.png	Text	Latin	"Bijnan"
img1065.png	Text	Latin	"Delete"
img1066.png	Text	Latin	"City"
img1067.png	Text	Latin	"Rachana"
img1068.png	Text	Latin	"Sankalan"
img1069.png	Text	Latin	"Begum"
img1070.png	Text	Latin	"Rokeya"
img1071.png	Text	Latin	"Nirbachita"
img1072.png	Text	Latin	"Inventions"
img1073.png	Text	Latin	"Sabhyatai"
img1074.png	Text	Latin	"Udbhavan"
img1075.png	Text	Latin	"Abishkar"
img1076.png	Text	Latin	"OUR"
img1077.png	Text	Latin	"City"
img1078.png	Text	Latin	"Page"
img1079.png	Text	Latin	"LAKHS"
img1080.png	Text	Latin	"PRIZE"
img1081.png	Text	Latin	"Dalia"
img1082.png	Text	Latin	"ENGINEERING"
img1083.png	Text	Latin	"CODING"
img1084.png	Text	Latin	"WORKSHOPS"
img1085.png	Text	Latin	"Main"
img1086.png	Text	Latin	"Area"
img1087.png	Text	Latin	"GAMING"
img1088.png	Text	Latin	"KOLKATA"
img1089.png	Text	Latin	"E-mail"
img1090.png	Text	Latin	"EXHIBITIONS"
img1091.png	Text	Latin	"LG"
img1092.png	Text	Latin	"700160"
img1093.png	Text	Latin	"GOURAV"
img1094.png	Text	Latin	"SURUCHI"
img1095.png	Text	Latin	"Priyanka"
img1096.png	Text	Latin	"SRIJANI"
img1097.png	Text	Latin	"MANY"
img1098.png	Text	Latin	"MORE"
img1099.png	Text	Latin	"ANNUAL"
img1100.png	Text	Latin	"JANASWARTHA"
img1101.png	Text	Latin	"TECHNO"
img1102.png	Text	Latin	"MANAGEMENT"
img1103.png	Text	Latin	"LG"
img1104.png	Text	Latin	"FESTIVAL"
img1105.png	Text	Latin	"WORTH"
img1106.png	Text	Latin	"Arterial"
img1107.png	Text	Latin	"February"
img1108.png	Text	Latin	"Chatterjee"
img1109.png	Text	Latin	"DICTIONARY"
img1110.png	Text	Latin	"UNIQUE"
img1111.png	Text	Latin	"TOILET"
img1112.png	Text	Latin	"RARE"
img1113.png	Text	Latin	"NOVEL"
img1114.png	Text	Latin	"LOAN"
img1115.png	Text	Latin	"RC603"
img1116.png	Text	Latin	"EASIER"
img1117.png	Text	Latin	"FASTER"
img1118.png	Text	Latin	"APPROVAL"
img1119.png	Text	Latin	"Online"
img1120.png	Text	Latin	"TAX"
img1121.png	Text	Latin	"Violin"
img1122.png	Text	Latin	"70"
img1123.png	Text	Latin	"EMI"
img1124.png	Text	Latin	"section"
img1125.png	Text	Latin	"before"
img1126.png	Text	Latin	"NATIONAL"
img1127.png	Text	Latin	"G3"
img1128.png	Text	Latin	"Brothers"
img1129.png	Text	Latin	"JUTE"
img1130.png	Text	Latin	"BOARD"
img1131.png	Text	Latin	"GO"
img1132.png	Text	Latin	"PRANAB"
img1133.png	Text	Latin	"BARTA"
img1134.png	Text	Latin	"MUKHERJEE"
img1135.png	Text	Latin	"CENTRAL"
img1136.png	Text	Latin	"PARK"
img1137.png	Text	Latin	"Pathamandir"
img1138.png	Text	Latin	"Aurobindo"
img1139.png	Text	Latin	"Volume"
img1140.png	Text	Latin	"Organised"
img1141.png	Text	Latin	"13th"
img1142.png	Text	Latin	"Bankim"
img1143.png	Text	Latin	"DESIGN"
img1144.png	Text	Latin	"NATIONAL"
img1145.png	Text	Latin	"OF"
img1146.png	Text	Latin	"OSHO"
img1147.png	Text	Latin	"NEPAL"
img1148.png	Text	Latin	"TAPOBAN"
img1149.png	Text	Latin	"Los"
img1150.png	Text	Latin	"Mega"
img1151.png	Text	Latin	"Colgate"
img1152.png	Text	Latin	"Power"
img1153.png	Text	Latin	"Ptd."
img1154.png	Text	Latin	"December"
img1155.png	Text	Latin	"ATLAS"
img1156.png	Text	Latin	"Participants"
img1157.png	Text	Latin	"Meditation"
img1158.png	Text	Latin	"accepted"
img1159.png	Text	Latin	"enquire"
img1160.png	Text	Latin	"details"
img1161.png	Text	Latin	"Bangur"
img1162.png	Text	Latin	"inside"
img1163.png	Text	Latin	"Avenue"
img1164.png	Text	Latin	"Baton"
img1165.png	Text	Latin	"Heart"
img1166.png	Text	Latin	"THEMATIC"
img1167.png	Text	Latin	"6626"
img1168.png	Text	Latin	"SERVO"
img1169.png	Text	Latin	"simple"
img1170.png	Text	Latin	"CITY"
img1171.png	Text	Latin	"HASSAN"
img1172.png	Text	Latin	"BORN"
img1173.png	Text	Latin	"Capital"
img1174.png	Text	Latin	"Jose"
img1175.png	Text	Latin	"Advertisement"
img1176.png	Text	Latin	"Genius"
img1177.png	Text	Latin	"OFFICE"
img1178.png	Text	Latin	"home"
img1179.png	Text	Latin	"Cultural"
img1180.png	Text	Latin	"institutions"
img1181.png	Text	Latin	"Pre-Columbian"
img1182.png	Text	Latin	"Gold"
img1183.png	Text	Latin	"Museum"
img1184.png	Text	Latin	"known"
img1185.png	Text	Latin	"for"
img1186.png	Text	Latin	"Roughly"
img1187.png	Text	Latin	"quarter"
img1188.png	Text	Latin	"MAPPING"
img1189.png	Text	Latin	"older"
img1190.png	Text	Latin	"and"
img1191.png	Text	Latin	"made"
img1192.png	Text	Latin	"Protected"
img1193.png	Text	Latin	"jungle"
img1194.png	Text	Latin	"including"
img1195.png	Text	Latin	"monkeys"
img1196.png	Text	Latin	"quetzal"
img1197.png	Text	Latin	"CORPUS"
img1198.png	Text	Latin	"identified"
img1199.png	Text	Latin	"ORGANISATION"
img1200.png	Text	Latin	"comprises"
img1201.png	Text	Latin	"FASTEST"
img1202.png	Text	Latin	"51100"
img1203.png	Text	Latin	"Population"
img1204.png	Text	Latin	"regulation"
img1205.png	Text	Latin	"Spanish"
img1206.png	Text	Latin	"COSTA"
img1207.png	Text	Latin	"RICA"
img1208.png	Text	Latin	"KOLKATA"
img1209.png	Text	Latin	"FAIR"
img1210.png	Text	Latin	"CCTV"
img1211.png	Text	Latin	"Department"
img1212.png	Text	Latin	"NOW"
img1213.png	Text	Latin	"around"
img1214.png	Text	Latin	"Cooler"
img1215.png	Text	Latin	"Square"
img1216.png	Text	Latin	"been"
img1217.png	Text	Latin	"With"
img1218.png	Text	Latin	"Trade"
img1219.png	Text	Latin	"STALL"
img1220.png	Text	Latin	"NO"
img1221.png	Text	Latin	"HALL"
img1222.png	Text	Latin	"GN"
img1223.png	Text	Latin	"2"
img1224.png	Text	Latin	"RESEARCH"
img1225.png	Text	Latin	"73"
img1226.png	Text	Latin	"Master"
img1227.png	Text	Latin	"RRB"
img1228.png	Text	Latin	"Tests"
img1229.png	Text	Latin	"INDIRA"
img1230.png	Text	Latin	"GANDHI"
img1231.png	Text	Latin	"NATIONAL"
img1232.png	Text	Latin	"Commerce"
img1233.png	Text	Latin	"Block"
img1234.png	Text	Latin	"CENTRE"
img1235.png	Text	Latin	"THE"
img1236.png	Text	Latin	"ARTS"
img1237.png	Text	Latin	"PHILIPS"
img1238.png	Text	Latin	"N.DELHI"
img1239.png	Text	Latin	"You"
img1240.png	Text	Latin	"DESTINATION"
img1241.png	Text	Latin	"55"
img1242.png	Text	Latin	"OF"
img1243.png	Text	Latin	"Website"
img1244.png	Text	Latin	"BIOLOGY"
img1245.png	Text	Latin	"regulation"
img1246.png	Text	Latin	"BOOKS"
img1247.png	Text	Latin	"SHAMBHABI"
img1248.png	Text	Latin	"HAWAKAL"
img1249.png	Text	Latin	"APC"
img1250.png	Text	Latin	"AAKAR"
img1251.png	Text	Latin	"BOOKS"
img1252.png	Text	Latin	"INDIAN"
img1253.png	Text	Latin	"WRITING"
img1254.png	Text	Latin	"NIKHIL"
img1255.png	Text	Latin	"CASH"
img1256.png	Text	Latin	"COUNTER"
img1257.png	Text	Latin	"H-2/43"
img1258.png	Text	Latin	"Supply"
img1259.png	Text	Latin	"LEFTWORD"
img1260.png	Text	Latin	"GRAMMER"
img1261.png	Text	Latin	"MTech/CSE/2"
img1262.png	Text	Latin	"BOOKS"
img1263.png	Text	Latin	"Left"
img1264.png	Text	Latin	"43"
img1265.png	Text	Latin	"WT."
img1266.png	Text	Latin	"SAMMELAN"
img1267.png	Text	Latin	"Also"
img1268.png	Text	Latin	"available"
img1269.png	Text	Latin	"ales"
img1270.png	Text	Latin	"from"
img1271.png	Text	Latin	"Books"
img1272.png	Text	Latin	"Act"
img1273.png	Text	Latin	"Dominos"
img1274.png	Text	Latin	"CRUST"
img1275.png	Text	Latin	"GK"
img1276.png	Text	Latin	"SAHITYA"
img1277.png	Text	Latin	"Navayana"
img1278.png	Text	Latin	"Samya"
img1279.png	Text	Latin	"Stree"
img1280.png	Text	Latin	"Seagull"
img1281.png	Text	Latin	"Three"
img1282.png	Text	Latin	"Essays"
img1283.png	Text	Latin	"Collective"
img1284.png	Text	Latin	"Tulika"
img1285.png	Text	Latin	"Books"
img1286.png	Text	Latin	"KEEP"
img1287.png	Text	Latin	"DESHKAL"
img1288.png	Text	Latin	"Women"
img1289.png	Text	Latin	"NOVEL"
img1290.png	Text	Latin	"Vibration"
img1291.png	Text	Latin	"Sale"
img1292.png	Text	Latin	"Unlimited"
img1293.png	Text	Latin	"Zubaan"
img1294.png	Text	Latin	"Become"
img1295.png	Text	Latin	"ALIAH"
img1296.png	Text	Latin	"UNIVERSITY"
img1297.png	Text	Latin	"Aliah"
img1298.png	Text	Latin	"Thyronorm"
img1299.png	Text	Latin	"DEODORIZE"
img1300.png	Text	Latin	"SOLAR"
img1301.png	Text	Latin	"MENTAL"
img1302.png	Text	Latin	"University"
img1303.png	Text	Latin	"ECUADOR"
img1304.png	Text	Latin	"Cigarettes"
img1305.png	Text	Latin	"EL"
img1306.png	Text	Latin	"SALVADOR"
img1307.png	Text	Latin	"GANDHI"
img1308.png	Text	Latin	"MEDIA"
img1309.png	Text	Latin	"150"
img1310.png	Text	Latin	"Water"
img1311.png	Text	Latin	"MATH"
img1312.png	Text	Latin	"GANDHI"
img1313.png	Text	Latin	"MARAK"
img1314.png	Text	Latin	"SANGRAHALAYA"
img1315.png	Text	Latin	"Tobacco"
img1316.png	Text	Latin	"Riverside"
img1317.png	Text	Latin	"Barrackpore"
img1318.png	Text	Latin	"West"
img1319.png	Text	Latin	"Convoy"
img1320.png	Text	Latin	"BENGAL"
img1321.png	Text	Latin	"BOOK"
img1322.png	Text	Latin	"Buddhist"
img1323.png	Text	Latin	"FAIR"
img1324.png	Text	Latin	"STORY"
img1325.png	Text	Latin	"LITTLE"
img1326.png	Text	Latin	"MAGAZINE"
img1327.png	Text	Latin	"WEST"
img1328.png	Text	Latin	"BENGAL"
img1329.png	Text	Latin	"Products"
img1330.png	Text	Latin	"Vol."
img1331.png	Text	Latin	"cross"
img1332.png	Text	Latin	"PAVILION"
img1333.png	Text	Latin	"PRESS"
img1334.png	Text	Latin	"CORNER"
img1335.png	Text	Latin	"WALNUT"
img1336.png	Text	Latin	"CESC"
img1337.png	Text	Latin	"GUILD"
img1338.png	Text	Latin	"DICTIONARY"
img1339.png	Text	Latin	"MUKTAMANCHA"
img1340.png	Text	Latin	"TOILET"
img1341.png	Text	Latin	"TERMINUS"
img1342.png	Text	Latin	"Surah"
img1343.png	Text	Latin	"ARENA"
img1344.png	Text	Latin	"PAN"
img1345.png	Text	Latin	"punishable"
img1346.png	Text	Latin	"Pantonrazole"
img1347.png	Text	Latin	"KERNELS"
img1348.png	Text	Latin	"Gastro"
img1349.png	Text	Latin	"resistant"
img1350.png	Text	Latin	"COURT"
img1351.png	Text	Latin	"Tablets"
img1352.png	Text	Latin	"IP"
img1353.png	Text	Latin	"SAGNIK"
img1354.png	Text	Latin	"40"
img1355.png	Text	Latin	"hi"
img1356.png	Text	Latin	"fibre"
img1357.png	Text	Latin	"offence."
img1358.png	Text	Latin	"DOLLAR"
img1359.png	Text	Latin	"weight"
img1360.png	Text	Latin	"200g"
img1361.png	Text	Latin	"RHYMES"
img1362.png	Text	Latin	"Thakur"
img1363.png	Text	Latin	"FIZZ"
img1364.png	Text	Latin	"METRONDAZOLE"
img1365.png	Text	Latin	"metrogy!"
img1366.png	Text	Latin	"Chemicals."
img1367.png	Text	Latin	"CONSUMER"
img1368.png	Text	Latin	"Tablets"
img1369.png	Text	Latin	"intensive"
img1370.png	Text	Latin	"I.P"
img1371.png	Text	Latin	"TELDAY"
img1372.png	Text	Latin	"40"
img1373.png	Text	Latin	"AIBBM"
img1374.png	Text	Latin	"Each"
img1375.png	Text	Latin	"Free"
img1376.png	Text	Latin	"Container"
img1377.png	Text	Latin	"worth"
img1378.png	Text	Latin	"ARIEL"
img1379.png	Text	Latin	"MAATIC"
img1380.png	Text	Latin	"brilliant"
img1381.png	Text	Latin	"OIL"
img1382.png	Text	Latin	"cleaning"
img1383.png	Text	Latin	"in"
img1384.png	Text	Latin	"UDAR"
img1385.png	Text	Latin	"1"
img1386.png	Text	Latin	"Wash"
img1387.png	Text	Latin	"LG"
img1388.png	Text	Latin	"MATIC"
img1389.png	Text	Latin	"The"
img1390.png	Text	Latin	"Advance"
img1391.png	Text	Latin	"Japaese"
img1392.png	Text	Latin	"formulated"
img1393.png	Text	Latin	"FREE"
img1394.png	Text	Latin	"OLIVOL"
img1395.png	Text	Latin	"PARAMAHANSA"
img1396.png	Text	Latin	"ink"
img1397.png	Text	Latin	"recommended"
img1398.png	Text	Latin	"only"
img1399.png	Text	Latin	"for"
img1400.png	Text	Latin	"Pilot"
